x,y,theta
37.07499917130917,15.949999643489718,1.8918132350852908
37.03124917228706,16.087499640416354,1.8936607177168703
36.98749917326495,16.22499963734299,1.8955070317146252
36.94374917424284,16.362499634269625,1.8973521656113541
36.89999917522073,16.49999963119626,1.8991961079866504
36.850624176324345,16.636631021440373,1.9010388474672626
36.80124917742796,16.77326241168448,1.9028803727274506
36.75187417853158,16.90989380192859,1.9047206724893357
36.7024991796352,17.0465251921727,1.908397144741839
36.653124180738814,17.183156582416814,1.9120720734606889
36.60374918184243,17.319787972660922,1.915745360422325
36.55437418294605,17.45641936290503,1.9194169076681473
36.504999184049666,17.593050753149143,1.9230866175199184
36.45562418515328,17.729682143393255,1.9267543925950867
36.4062491862569,17.866313533637364,1.9304201358219704
36.35687418736052,18.002944923881472,1.932257677566868
36.307499188464135,18.139576314125584,1.934095545852588
36.25812418956775,18.276207704369696,1.9359337283472005
36.20874919067137,18.412839094613805,1.93777221270606
36.15422996112074,18.547236052673426,1.9396109865723106
36.099710731570106,18.681633010733048,1.9414500375773656
36.04519150201948,18.81602996879267,1.9698740702766961
35.99067227246884,18.95042692685229,1.9988300049862857
35.936153042918214,19.084823884911913,2.028283049077288
35.881633813367586,19.219220842971534,2.0581937645820587
35.82711458381695,19.353617801031156,2.088518212396785
35.77259535426632,19.488014759090778,2.1192081954689437
35.718076124715694,19.6224117171504,2.1502116027795495
35.66355689516506,19.75680867521002,2.181472851920694
35.60903766561443,19.891205633269642,2.2110365831644403
35.554518436063795,20.025602591329264,2.240760511910567
35.499999206513166,20.159999549388885,2.2705930851620515
35.381705321289594,20.23718935911626,2.300481601545635
35.26341143606602,20.314379168843637,2.330372763463317
35.14511755084245,20.39156897857101,2.360213245039043
35.02682366561888,20.468758788298384,2.38995026081773
34.908529780395305,20.54594859802576,2.4195321201365223
34.79023589517173,20.623138407753135,2.448908752792178
34.67194200994816,20.700328217480507,2.4795520949139456
34.55364812472459,20.777518027207883,2.5098883020878353
34.43535423950101,20.85470783693526,2.539867062656939
34.31706035427744,20.931897646662634,2.5694418051070023
34.198766469053865,21.009087456390006,2.570941478228678
34.08047258383029,21.08627726611738,2.5724412155579155
33.96217869860672,21.163467075844757,2.573941010351978
33.84388481338315,21.240656885572132,2.575440855866582
33.725590928159576,21.317846695299508,2.5769407453560755
33.607297042936004,21.39503650502688,2.578440672073615
33.48900315771243,21.472226314754256,2.579940629271355
33.368360024248304,21.545638684920796,2.581440610200631
33.24771689078417,21.619051055087336,2.5829406081121293
33.12707375732004,21.692463425253873,2.584440616256085
33.00643062385591,21.765875795420413,2.586793472162398
32.885787490391785,21.839288165586954,2.589136469442644
32.76514435692765,21.912700535753494,2.591469644366514
32.64450122346352,21.98611290592003,2.593793033328006
32.52385808999939,22.05952527608657,2.596106672839079
32.40321495653526,22.13293764625311,2.598410599523419
32.28257182307113,22.206350016419652,2.6007048501103225
32.161928689607,22.279762386586192,2.601514663361334
32.041285556142874,22.35317475675273,2.602321117031076
31.920642422678743,22.42658712691927,2.6031242309400673
31.79999928921461,22.49999949708581,2.6039240247622284
31.67272656478665,22.574544949965045,2.6320712234362276
31.54545384035869,22.649090402844276,2.6607554007419636
31.418181115930732,22.72363585572351,2.6899435694218115
31.29090839150277,22.798181308602746,2.7195981468847505
31.16363566707481,22.872726761481978,2.7496770679976033
31.03636294264685,22.947272214361213,2.7801339932524542
30.90909021821889,23.021817667240445,2.810918615173859
30.78181749379093,23.09636312011968,2.8419770620844003
30.65454476936297,23.170908572998915,2.9024162583165913
30.52727204493501,23.245454025878146,2.9656530281372655
30.39999932050705,23.31999947875738,3.0314954472910864
30.262499323580414,23.304999479092658,3.0996927919720823
30.12499932665378,23.289999479427934,-3.1134750658436703
29.987499329727143,23.27499947976321,-3.042271416315337
29.849999332800508,23.259999480098486,-2.970584331630296
29.712499335873872,23.244999480433762,-2.8991456306239374
29.574999338947237,23.229999480769038,-2.807585662713019
29.4374993420206,23.214999481104314,-2.714694939545631
29.299999345093966,23.19999948143959,-2.6220547218196906
29.19999934732914,23.089999483898282,-2.5312211281797032
29.099999349564314,22.979999486356974,-2.4435747230815754
28.999999351799488,22.869999488815665,-2.3811564527925304
28.899999354034662,22.759999491274357,-2.3193192773531193
28.799999356269836,22.64999949373305,-2.258517994952657
28.69999935850501,22.53999949619174,-2.1991620926381734
28.599999360740185,22.42999949865043,-2.1416016087011216
28.49999936297536,22.319999501109123,-2.086118676825282
28.46874936367385,22.174999504350126,-2.0329247573214166
28.437499364372343,22.02999950759113,-1.9821628036020178
28.406249365070835,21.88499951083213,-1.9566789961929703
28.374999365769327,21.739999514073133,-1.931305369934111
28.34374936646782,21.594999517314136,-1.906073631563478
28.31249936716631,21.44999952055514,-1.903222448780929
28.281249367864802,21.30499952379614,-1.90036628869004
28.249999368563294,21.159999527037144,-1.8975051849667164
28.218749369261786,21.014999530278146,-1.8946391717272792
28.18749936996028,20.86999953351915,-1.8917682835278402
28.15624937065877,20.72499953676015,-1.9142026317469378
28.124999371357262,20.579999540001154,-1.9368246236640394
28.093749372055754,20.434999543242157,-1.9596132003914204
28.062499372754246,20.28999954648316,-1.985847662779819
28.031249373452738,20.14499954972416,-2.012266333641529
27.99999937415123,19.999999552965164,-2.038833943048981
27.909054551965255,19.889674909797826,-2.065513983557344
27.81810972977928,19.779350266630487,-2.092268999611342
27.727164907593306,19.669025623463146,-2.1190608967030617
27.63622008540733,19.558700980295807,-2.1458512640451857
27.545275263221356,19.44837633712847,-2.172601703994933
27.45433044103538,19.338051693961127,-2.199274161196656
27.363385618849406,19.22772705079379,-2.225831244422179
27.27244079666343,19.11740240762645,-2.2522365343770443
27.17360290824763,19.013580838032194,-2.278454871289529
27.07476501983183,18.909759268437934,-2.304452616873437
26.97592713141603,18.805937698843678,-2.3078514642639107
26.877089243000228,18.70211612924942,-2.31124920420299
26.778251354584427,18.598294559655162,-2.3146457588206455
26.679413466168626,18.494472990060903,-2.3180410504105535
26.580575577752825,18.390651420466646,-2.3214350014406535
26.481737689337024,18.286829850872387,-2.3243306784434883
26.382899800921223,18.18300828127813,-2.3272393402129103
26.284061912505422,18.079186711683874,-2.3301610247361073
26.18522402408962,17.975365142089615,-2.329673908740773
26.08638613567382,17.87154357249536,-2.3291843744703744
25.98754824725802,17.7677220029011,-2.3286924041082866
25.888710358842218,17.663900433306843,-2.3281979796648367
25.789872470426417,17.560078863712583,-2.3277010829752247
25.691034582010616,17.456257294118327,-2.3272016956974286
25.592196693594815,17.352435724524067,-2.326699799310053
25.493358805179014,17.24861415492981,-2.3251134664109783
25.40065568225109,17.14914639309273,-2.3235309931352073
25.307952559323166,17.049678631255656,-2.321952373310731
25.215249436395244,16.950210869418576,-2.320377600718737
25.122546313467318,16.850743107581497,-2.3188066690943603
25.029843190539395,16.751275345744418,-2.3172395721274306
24.937140067611473,16.651807583907342,-2.315676303463207
24.844436944683547,16.552339822070262,-2.3141168567031154
24.751733821755625,16.452872060233183,-2.312561225405472
24.6590306988277,16.353404298396107,-2.311009403086213
24.566327575899777,16.253936536559028,-2.3094613832196034
24.468432070275412,16.144315482767823,-2.308458056356428
24.370536564651047,16.034694428976618,-2.307462095659022
24.272641059026682,15.925073375185413,-2.306473422257648
24.174745553402317,15.815452321394208,-2.3054919583755185
24.076850047777953,15.705831267603001,-2.304517627310482
23.978954542153588,15.596210213811796,-2.2784425850490955
23.881059036529223,15.486589160020591,-2.2522816248934108
23.783163530904858,15.376968106229386,-2.22607025872298
23.685268025280493,15.267347052438181,-2.199844411685488
23.587372519656128,15.157725998646976,-2.1736401280948283
23.489477014031763,15.04810494485577,-2.147885840439363
23.3915815084074,14.938483891064564,-2.122029075895765
23.293686002783033,14.828862837273359,-2.0961039565384807
23.19579049715867,14.719241783482154,-2.0701451516498213
23.097894991534304,14.609620729690949,-2.044187601772553
22.99999948590994,14.499999675899744,-2.0182662373242635
22.97058772186146,14.352940855657353,-1.9924156974152742
22.941175957812984,14.205882035414962,-1.966670054504232
22.911764193764505,14.058823215172572,-1.9410625503083534
22.882352429716025,13.91176439493018,-1.9156253479715375
22.852940665667546,13.76470557468779,-1.8903893049072718
22.82352890161907,13.6176467544454,-1.865383770008106
22.79411713757059,13.470587934203008,-1.87983751207015
22.764705373522112,13.323529113960618,-1.8945974752416948
22.735293609473636,13.176470293718225,-1.9096668575776856
22.705881845425157,13.029411473475834,-1.9250484304737048
22.676470081376678,12.882352653233443,-1.9673642387624202
22.647058317328202,12.735293832991053,-2.0107378009449306
22.617646553279723,12.588235012748662,-2.0550404351023808
22.588234789231244,12.441176192506271,-2.1001233955846197
22.558823025182765,12.29411737226388,-2.1458200544552026
22.52941126113429,12.14705855202149,-2.191949043794208
22.49999949708581,11.999999731779099,-2.23831824813116
22.369512721156262,11.934223643769515,-2.2847294488471084
22.239025945226714,11.868447555759932,-2.3309833506086113
22.108539169297167,11.802671467750349,-2.3760383447576188
21.978052393367623,11.736895379740766,-2.420724238957384
21.847565617438075,11.671119291731182,-2.4648699573301207
21.717078841508528,11.605343203721599,-2.508316893684766
21.58659206557898,11.539567115712018,-2.550921901445114
21.456105289649432,11.473791027702434,-2.5925594751448
21.325618513719885,11.408014939692851,-2.633123083905926
21.19513173779034,11.342238851683268,-2.672525685697425
21.064644961860793,11.276462763673685,-2.67225145607727
20.934158185931246,11.210686675664101,-2.6719762348925404
20.803671410001698,11.144910587654518,-2.671700016797441
20.678419947957536,11.080859377380643,-2.671422796407988
20.553168485913375,11.016808167106765,-2.671144568301667
20.427917023869213,10.95275695683289,-2.6708653270170966
20.30266556182505,10.888705746559012,-2.6705850670536764
20.17741409978089,10.824654536285136,-2.6703037828712435
20.05216263773673,10.760603326011259,-2.6677519890528814
19.926911175692567,10.696552115737383,-2.6651918580175367
19.801659713648405,10.632500905463505,-2.662623382563577
19.676408251604244,10.56844969518963,-2.6600465558827358
19.551156789560082,10.504398484915754,-2.657461371566021
19.42590532751592,10.440347274641876,-2.65518024964664
19.30065386547176,10.376296064368,-2.6529001696883188
19.175402403427597,10.312244854094123,-2.650621154668025
19.050150941383436,10.248193643820247,-2.648343227497018
18.924899479339274,10.18414243354637,-2.6460664110195316
18.799648017295112,10.120091223272494,-2.643790728011469
18.676952707537566,10.049760482579611,-2.6415162011791002
18.55425739778002,9.979429741886726,-2.6392428531577834
18.431562088022474,9.909099001193843,-2.6369707065106778
18.308866778264928,9.838768260500958,-2.6346997837274886
18.186171468507382,9.768437519808074,-2.6353969762164073
18.063476158749836,9.698106779115191,-2.636091900387721
17.94078084899229,9.627776038422306,-2.6367845666254963
17.818085539234744,9.557445297729423,-2.6374749852550963
17.695390229477198,9.487114557036538,-2.6381631665435537
17.572694919719652,9.416783816343655,-2.6388491206999456
17.449999609962106,9.346453075650771,-2.6417793654662955
17.32730430020456,9.276122334957886,-2.644701634143773
17.204608990447014,9.205791594265003,-2.647615909547988
17.081913680689468,9.135460853572118,-2.6505221751315187
16.95921837093192,9.065130112879235,-2.6534204149790015
16.82873288277707,9.000540657140872,-2.6563106138021606
16.69824739462222,8.935951201402508,-2.6591927569347757
16.56776190646737,8.871361745664146,-2.6620668303275945
16.437276418312518,8.806772289925783,-2.6589328022105714
16.306790930157668,8.74218283418742,-2.655786924264074
16.176305442002818,8.677593378449057,-2.6526291917742366
16.045819953847968,8.613003922710693,-2.649459600937233
15.915334465693117,8.54841446697233,-2.646278148873665
15.784848977538266,8.483825011233968,-2.6430848336429764
15.654363489383416,8.419235555495604,-2.639879654257876
15.523878001228566,8.354646099757241,-2.633710018959029
15.393392513073715,8.290056644018879,-2.6275010028399475
15.262907024918864,8.225467188280515,-2.6212527109603787
15.132421536764014,8.160877732542152,-2.6553105582203
15.019179351795174,8.084789942747648,-2.6902968716903657
14.905937166826334,8.008702152953145,-2.726161101330999
14.792694981857494,7.93261436315864,-2.7628411269940574
14.679452796888654,7.856526573364135,-2.800263225299239
14.566210611919814,7.780438783569632,-2.8383423837173964
14.452968426950974,7.704350993775128,-2.8769829940371934
14.339726241982135,7.628263203980623,-2.916079937403122
14.226484057013295,7.552175414186119,-2.9555200489049525
14.113241872044455,7.476087624391615,-2.995183923322479
13.999999687075615,7.399999834597111,-3.0349479977866642
13.857142547411579,7.442856976496322,-3.079296716573886
13.714285407747541,7.485714118395533,-3.1229346758792014
13.571428268083505,7.528571260294744,3.1174681505932305
13.428571128419467,7.571428402193955,3.0368421731582513
13.28571398875543,7.614285544093166,2.9530296101189606
13.142856849091393,7.657142685992377,2.867070378937486
12.999999709427357,7.699999827891588,2.780181858290974
12.85714256976332,7.742856969790799,2.693662398065706
12.714285430099283,7.785714111690011,2.6087778872929435
12.571428290435247,7.828571253589222,2.526655202635269
12.428571150771209,7.871428395488432,2.474698218713649
12.285714011107173,7.914285537387643,2.4219046867814487
12.142856871443135,7.9571426792868545,2.3685540726962606
11.999999731779099,7.999999821186066,2.314944317999597
11.963157627339426,8.14210508116766,2.2613821566709857
11.926315522899753,8.284210341149254,2.208172698401318
11.88947341846008,8.426315601130849,2.1556091484973976
11.852631314020408,8.568420861112443,2.1039635134905996
11.815789209580736,8.710526121094038,2.0534789927720225
11.778947105141063,8.852631381075634,2.004364515172756
11.74210500070139,8.994736641057228,1.9567915986607403
11.705262896261717,9.136841901038823,1.9154048807198314
11.668420791822044,9.278947161020417,1.8713255063275391
11.631578687382373,9.421052421002011,1.8244704229335391
11.5947365829427,9.563157680983606,1.8244704229335391
11.557894478503027,9.7052629409652,1.824470422933539
11.521052374063354,9.847368200946795,1.8244704229335387
11.48421026962368,9.98947346092839,1.8244704229335393
11.447368165184008,10.131578720909985,1.8244704229335393
11.410526060744335,10.27368398089158,1.8244704229335393
11.373683956304664,10.415789240873174,1.8244704229335391
11.33684185186499,10.557894500854768,0.0
